spec,dependence,precision,recall,f1,redundancy_rate,noise_rate,average_precision,roc_auc,downstream_score
pearson|spearman_abs|difference|sum,nonlinear,0.21165277777777777,0.3576388888888889,0.23153186628186626,0.0015625,0.6801388888888888,0.3516021825396825,0.4748144841269842,0.36370915994740477
pearson|spearman_abs|multiplicative|max,nonlinear,0.2050734126984127,0.4676388888888889,0.2486589706589707,0.0033333333333333335,0.7051309523809524,0.3525446428571429,0.45933134920634916,0.4399456167955306
pearson|spearman_abs|multiplicative|mean,nonlinear,0.20292063492063492,0.4626388888888889,0.24580447330447333,0.011770833333333333,0.7003948412698413,0.3507688492063492,0.4518611111111111,0.43926848321192485
pearson|spearman_abs|multiplicative|sum,nonlinear,0.20470535714285715,0.47180555555555553,0.24925685425685426,0.0033333333333333335,0.705360119047619,0.35253869047619046,0.45953472222222225,0.4425352414660689
pearson|spearman_abs|quotient|max,nonlinear,0.22641269841269843,0.6801388888888888,0.31731703944203943,0.008779761904761905,0.7136269841269841,0.3778822751322751,0.4546587301587302,0.5695950945674448
pearson|spearman_abs|quotient|mean,nonlinear,0.22830357142857144,0.70625,0.3221130952380952,0.008819444444444446,0.712220238095238,0.37798974867724866,0.4534166666666667,0.5821949494919102
pearson|spearman_abs|quotient|sum,nonlinear,0.22215674603174607,0.6236111111111111,0.30561772486772487,0.010088293650793652,0.7148015873015874,0.37656878306878305,0.4541726190476191,0.5384975489387598
spearman|distance_corr|difference|max,nonlinear,0.17506944444444444,0.29277777777777775,0.18726136363636364,0.0011458333333333333,0.7026388888888888,0.3266931216931217,0.4558948412698413,0.3077458242749155
spearman|distance_corr|difference|mean,nonlinear,0.17252777777777778,0.29055555555555557,0.18452922077922077,0.007847222222222222,0.6997777777777778,0.3255767195767196,0.4512767857142857,0.3053623568745595
spearman|distance_corr|difference|sum,nonlinear,0.17722222222222223,0.29555555555555557,0.18984950697450698,0.0011458333333333333,0.7004027777777778,0.3268458994708995,0.4585615079365079,0.3128739368712024
