dataset,dependence,task,method,operator,aggregation,relevance,redundancy,stop_mode,k,score_threshold,seed,precision,recall,f1,redundancy_rate,noise_rate,downstream_score,runtime_s
linear_control_clf,linear,classification,skb_mi,,,,,val_fixed_k,5,,2,0.4,1.0,0.5714285714285715,0.0,0.4,0.9416626154594069,0.15080383297754452
linear_control_reg,linear,regression,MID,difference,mean,mutual_info_sklearn,mutual_info_sklearn,val_fixed_k,2,,0,1.0,1.0,1.0,0.0,0.0,0.970996297581835,0.41349804200581275
linear_control_reg,linear,regression,MID,difference,mean,mutual_info_sklearn,mutual_info_sklearn,val_threshold,2,0.1,0,1.0,1.0,1.0,0.0,0.0,0.970996297581835,0.40059391799150035
linear_control_reg,linear,regression,MIQ,quotient,mean,mutual_info_sklearn,mutual_info_sklearn,val_fixed_k,2,,0,1.0,1.0,1.0,0.0,0.0,0.970996297581835,0.4032627489650622
linear_control_reg,linear,regression,MIQ,quotient,mean,mutual_info_sklearn,mutual_info_sklearn,val_threshold,3,0.1,0,0.6666666666666666,1.0,0.8,0.0,0.0,0.970399659777252,0.4491004569863435
linear_control_reg,linear,regression,MIFS,difference,sum,mutual_info_sklearn,mutual_info_sklearn,val_fixed_k,2,,0,1.0,1.0,1.0,0.0,0.0,0.970996297581835,0.401510249968851
linear_control_reg,linear,regression,MIFS,difference,sum,mutual_info_sklearn,mutual_info_sklearn,val_threshold,2,0.1,0,1.0,1.0,1.0,0.0,0.0,0.970996297581835,0.401847667992115
linear_control_reg,linear,regression,FCD,difference,mean,f_regression,pearson_abs,val_fixed_k,5,,0,0.4,1.0,0.5714285714285715,0.0,0.4,0.968207946873343,0.17123024899046868
linear_control_reg,linear,regression,FCD,difference,mean,f_regression,pearson_abs,val_threshold,7,0.1,0,0.2857142857142857,1.0,0.4444444444444445,0.0,0.5714285714285714,0.9666426369023045,0.2423154179705307
linear_control_reg,linear,regression,FCQ,quotient,mean,f_regression,pearson_abs,val_fixed_k,2,,0,1.0,1.0,1.0,0.0,0.0,0.970996297581835,0.16965233397786506
linear_control_reg,linear,regression,FCQ,quotient,mean,f_regression,pearson_abs,val_threshold,8,0.1,0,0.25,1.0,0.4,0.0,0.625,0.9660611820860454,0.2575363760115579
linear_control_reg,linear,regression,ModMRMR,multiplicative,max,f_regression,pearson_abs,val_fixed_k,2,,0,1.0,1.0,1.0,0.0,0.0,0.970996297581835,0.16791291502886452
linear_control_reg,linear,regression,ModMRMR,multiplicative,max,f_regression,pearson_abs,val_threshold,8,0.1,0,0.25,1.0,0.4,0.0,0.625,0.9654737080506698,0.24813370799529366
linear_control_reg,linear,regression,ModMRMR_dcor,multiplicative,max,f_regression,distance_corr,val_fixed_k,2,,0,1.0,1.0,1.0,0.0,0.0,0.970996297581835,0.18688937500701286
linear_control_reg,linear,regression,ModMRMR_dcor,multiplicative,max,f_regression,distance_corr,val_threshold,7,0.1,0,0.2857142857142857,1.0,0.4444444444444445,0.0,0.5714285714285714,0.9669798874560723,0.2676488760043867
linear_control_reg,linear,regression,skb_f,,,,,val_fixed_k,5,,0,0.4,1.0,0.5714285714285715,0.0,0.4,0.9677852807621802,0.13523758397786878
linear_control_reg,linear,regression,skb_mi,,,,,val_fixed_k,5,,0,0.4,1.0,0.5714285714285715,0.0,0.4,0.968329375441367,0.15943383402191103
linear_control_reg,linear,regression,MID,difference,mean,mutual_info_sklearn,mutual_info_sklearn,val_fixed_k,2,,1,0.5,0.5,0.5,0.0,0.0,0.9783391615151668,0.4066077919851523
linear_control_reg,linear,regression,MID,difference,mean,mutual_info_sklearn,mutual_info_sklearn,val_threshold,2,0.1,1,0.5,0.5,0.5,0.0,0.0,0.9783391615151668,0.40609074899111874
linear_control_reg,linear,regression,MIQ,quotient,mean,mutual_info_sklearn,mutual_info_sklearn,val_fixed_k,5,,1,0.4,1.0,0.5714285714285715,0.0,0.4,0.9794877952696526,0.40673175000119954
linear_control_reg,linear,regression,MIQ,quotient,mean,mutual_info_sklearn,mutual_info_sklearn,val_threshold,5,0.1,1,0.4,1.0,0.5714285714285715,0.0,0.4,0.9794877952696526,0.4710629999754019
linear_control_reg,linear,regression,MIFS,difference,sum,mutual_info_sklearn,mutual_info_sklearn,val_fixed_k,2,,1,0.5,0.5,0.5,0.0,0.0,0.9783391615151668,0.40390420996118337
linear_control_reg,linear,regression,MIFS,difference,sum,mutual_info_sklearn,mutual_info_sklearn,val_threshold,2,0.1,1,0.5,0.5,0.5,0.0,0.0,0.9783391615151668,0.4057626250141766
linear_control_reg,linear,regression,FCD,difference,mean,f_regression,pearson_abs,val_fixed_k,5,,1,0.4,1.0,0.5714285714285715,0.0,0.4,0.9795016561909691,0.16990108400932513
linear_control_reg,linear,regression,FCD,difference,mean,f_regression,pearson_abs,val_threshold,8,0.1,1,0.25,1.0,0.4,0.0,0.625,0.977460187092072,0.255619708012091
linear_control_reg,linear,regression,FCQ,quotient,mean,f_regression,pearson_abs,val_fixed_k,2,,1,1.0,1.0,1.0,0.0,0.0,0.9812114599106667,0.1696207079803571
linear_control_reg,linear,regression,FCQ,quotient,mean,f_regression,pearson_abs,val_threshold,8,0.1,1,0.25,1.0,0.4,0.0,0.625,0.9774059629679311,0.25897129098302685
linear_control_reg,linear,regression,ModMRMR,multiplicative,max,f_regression,pearson_abs,val_fixed_k,2,,1,1.0,1.0,1.0,0.0,0.0,0.9812114599106667,0.16989216703223065
linear_control_reg,linear,regression,ModMRMR,multiplicative,max,f_regression,pearson_abs,val_threshold,8,0.1,1,0.25,1.0,0.4,0.0,0.625,0.9778526447561289,0.2566503750276752
linear_control_reg,linear,regression,ModMRMR_dcor,multiplicative,max,f_regression,distance_corr,val_fixed_k,2,,1,1.0,1.0,1.0,0.0,0.0,0.9812114599106667,0.20809991596615873
linear_control_reg,linear,regression,ModMRMR_dcor,multiplicative,max,f_regression,distance_corr,val_threshold,8,0.1,1,0.25,1.0,0.4,0.0,0.625,0.9776902333948407,0.2730831239896361
linear_control_reg,linear,regression,skb_f,,,,,val_fixed_k,5,,1,0.4,1.0,0.5714285714285715,0.0,0.4,0.9794507799288059,0.1355886250094045
linear_control_reg,linear,regression,skb_mi,,,,,val_fixed_k,5,,1,0.4,1.0,0.5714285714285715,0.0,0.4,0.9799932846070333,0.15944224898703396
linear_control_reg,linear,regression,MID,difference,mean,mutual_info_sklearn,mutual_info_sklearn,val_fixed_k,2,,2,1.0,1.0,1.0,0.0,0.0,0.9763339184702583,0.40229537498089485
linear_control_reg,linear,regression,MID,difference,mean,mutual_info_sklearn,mutual_info_sklearn,val_threshold,2,0.1,2,1.0,1.0,1.0,0.0,0.0,0.9763339184702583,0.4072372090013232
linear_control_reg,linear,regression,MIQ,quotient,mean,mutual_info_sklearn,mutual_info_sklearn,val_fixed_k,2,,2,1.0,1.0,1.0,0.0,0.0,0.9763339184702583,0.4015281669853721
linear_control_reg,linear,regression,MIQ,quotient,mean,mutual_info_sklearn,mutual_info_sklearn,val_threshold,6,0.1,2,0.3333333333333333,1.0,0.5,0.0,0.5,0.976096346516999,0.4609585839789361
linear_control_reg,linear,regression,MIFS,difference,sum,mutual_info_sklearn,mutual_info_sklearn,val_fixed_k,2,,2,1.0,1.0,1.0,0.0,0.0,0.9763339184702583,0.4094666250166483
linear_control_reg,linear,regression,MIFS,difference,sum,mutual_info_sklearn,mutual_info_sklearn,val_threshold,2,0.1,2,1.0,1.0,1.0,0.0,0.0,0.9763339184702583,0.4070130829932168
linear_control_reg,linear,regression,FCD,difference,mean,f_regression,pearson_abs,val_fixed_k,5,,2,0.4,1.0,0.5714285714285715,0.0,0.4,0.9751318642071675,0.1689971260202583
linear_control_reg,linear,regression,FCD,difference,mean,f_regression,pearson_abs,val_threshold,7,0.1,2,0.2857142857142857,1.0,0.4444444444444445,0.0,0.5714285714285714,0.974760383950657,0.2536440830153879
linear_control_reg,linear,regression,FCQ,quotient,mean,f_regression,pearson_abs,val_fixed_k,2,,2,1.0,1.0,1.0,0.0,0.0,0.9763339184702583,0.16942262602970004
linear_control_reg,linear,regression,FCQ,quotient,mean,f_regression,pearson_abs,val_threshold,7,0.1,2,0.2857142857142857,1.0,0.4444444444444445,0.0,0.5714285714285714,0.9747520528258198,0.2572219579888042
linear_control_reg,linear,regression,ModMRMR,multiplicative,max,f_regression,pearson_abs,val_fixed_k,2,,2,1.0,1.0,1.0,0.0,0.0,0.9763339184702583,0.16980962399975397
linear_control_reg,linear,regression,ModMRMR,multiplicative,max,f_regression,pearson_abs,val_threshold,7,0.1,2,0.2857142857142857,1.0,0.4444444444444445,0.0,0.5714285714285714,0.9751004747990334,0.256069832976209
linear_control_reg,linear,regression,ModMRMR_dcor,multiplicative,max,f_regression,distance_corr,val_fixed_k,2,,2,1.0,1.0,1.0,0.0,0.0,0.9763339184702583,0.18863762498949654
linear_control_reg,linear,regression,ModMRMR_dcor,multiplicative,max,f_regression,distance_corr,val_threshold,7,0.1,2,0.2857142857142857,1.0,0.4444444444444445,0.0,0.5714285714285714,0.9752981984413311,0.2726328319986351
linear_control_reg,linear,regression,skb_f,,,,,val_fixed_k,5,,2,0.4,1.0,0.5714285714285715,0.0,0.4,0.9753225675256438,0.13490883202757686
linear_control_reg,linear,regression,skb_mi,,,,,val_fixed_k,5,,2,0.4,1.0,0.5714285714285715,0.0,0.4,0.9761250100601644,0.1602593749994412
mixed,mixed,classification,MID,difference,mean,mutual_info_classif,mutual_info_sklearn,val_fixed_k,2,,0,0.5,0.5,0.5,0.0,0.0,0.945,0.4545484579866752
mixed,mixed,classification,MID,difference,mean,mutual_info_classif,mutual_info_sklearn,val_threshold,2,0.1,0,0.5,0.5,0.5,0.0,0.0,0.945,0.4621867499954533
mixed,mixed,classification,MIQ,quotient,mean,mutual_info_classif,mutual_info_sklearn,val_fixed_k,2,,0,0.5,0.5,0.5,0.0,0.0,0.945,0.45094262599013746
mixed,mixed,classification,MIQ,quotient,mean,mutual_info_classif,mutual_info_sklearn,val_threshold,8,0.1,0,0.25,1.0,0.4,0.0,0.5,0.9342857142857143,0.476746584958164
mixed,mixed,classification,MIFS,difference,sum,mutual_info_classif,mutual_info_sklearn,val_fixed_k,2,,0,0.5,0.5,0.5,0.0,0.0,0.945,0.4521372100280132
mixed,mixed,classification,MIFS,difference,sum,mutual_info_classif,mutual_info_sklearn,val_threshold,2,0.1,0,0.5,0.5,0.5,0.0,0.0,0.945,0.4479614990123082
mixed,mixed,classification,FCD,difference,mean,f_classif,pearson_abs,val_fixed_k,5,,0,0.2,0.5,0.28571428571428575,0.0,0.4,0.94,0.17031445700558834
mixed,mixed,classification,FCD,difference,mean,f_classif,pearson_abs,val_threshold,8,0.1,0,0.25,1.0,0.4,0.0,0.5,0.9242857142857144,0.1901183339941781
mixed,mixed,classification,FCQ,quotient,mean,f_classif,pearson_abs,val_fixed_k,2,,0,0.0,0.0,0.0,0.0,0.0,0.9442857142857143,0.1676445819903165
mixed,mixed,classification,FCQ,quotient,mean,f_classif,pearson_abs,val_threshold,9,0.1,0,0.2222222222222222,1.0,0.3636363636363636,0.0,0.5555555555555556,0.9378571428571428,0.2011751239770092
mixed,mixed,classification,ModMRMR,multiplicative,max,f_classif,pearson_abs,val_fixed_k,2,,0,0.0,0.0,0.0,0.0,0.0,0.9442857142857143,0.16935354098677635
mixed,mixed,classification,ModMRMR,multiplicative,max,f_classif,pearson_abs,val_threshold,9,0.0,0,0.2222222222222222,1.0,0.3636363636363636,0.0,0.5555555555555556,0.9328571428571428,0.1964887490030378
mixed,mixed,classification,ModMRMR_dcor,multiplicative,max,f_classif,distance_corr,val_fixed_k,2,,0,0.0,0.0,0.0,0.0,0.0,0.9442857142857143,0.1929538329713978
mixed,mixed,classification,ModMRMR_dcor,multiplicative,max,f_classif,distance_corr,val_threshold,9,0.0,0,0.2222222222222222,1.0,0.3636363636363636,0.0,0.5555555555555556,0.9428571428571428,0.22306387696880847
mixed,mixed,classification,skb_f,,,,,val_fixed_k,5,,0,0.2,0.5,0.28571428571428575,0.0,0.4,0.9414285714285714,0.1282887919805944
mixed,mixed,classification,skb_mi,,,,,val_fixed_k,5,,0,0.4,1.0,0.5714285714285715,0.0,0.2,0.9364285714285714,0.15614174999063835
mixed,mixed,classification,MID,difference,mean,mutual_info_classif,mutual_info_sklearn,val_fixed_k,2,,1,0.5,0.5,0.5,0.0,0.0,0.91,0.4560262919694651
mixed,mixed,classification,MID,difference,mean,mutual_info_classif,mutual_info_sklearn,val_threshold,2,0.1,1,0.5,0.5,0.5,0.0,0.0,0.91,0.45430862403009087
mixed,mixed,classification,MIQ,quotient,mean,mutual_info_classif,mutual_info_sklearn,val_fixed_k,2,,1,0.5,0.5,0.5,0.0,0.0,0.91,0.4531089999654796
mixed,mixed,classification,MIQ,quotient,mean,mutual_info_classif,mutual_info_sklearn,val_threshold,9,0.0,1,0.2222222222222222,1.0,0.3636363636363636,0.0,0.5555555555555556,0.9307142857142856,0.4821429579751566
mixed,mixed,classification,MIFS,difference,sum,mutual_info_classif,mutual_info_sklearn,val_fixed_k,2,,1,0.5,0.5,0.5,0.0,0.0,0.91,0.4759560819657054
mixed,mixed,classification,MIFS,difference,sum,mutual_info_classif,mutual_info_sklearn,val_threshold,2,0.1,1,0.5,0.5,0.5,0.0,0.0,0.91,0.4828321250388399
mixed,mixed,classification,FCD,difference,mean,f_classif,pearson_abs,val_fixed_k,5,,1,0.4,1.0,0.5714285714285715,0.0,0.2,0.9185714285714286,0.17060641798889264
mixed,mixed,classification,FCD,difference,mean,f_classif,pearson_abs,val_threshold,6,0.1,1,0.3333333333333333,1.0,0.5,0.0,0.3333333333333333,0.925,0.1852565839944873
mixed,mixed,classification,FCQ,quotient,mean,f_classif,pearson_abs,val_fixed_k,5,,1,0.4,1.0,0.5714285714285715,0.0,0.2,0.9199999999999999,0.1686672090436332
mixed,mixed,classification,FCQ,quotient,mean,f_classif,pearson_abs,val_threshold,9,0.1,1,0.2222222222222222,1.0,0.3636363636363636,0.0,0.5555555555555556,0.9221428571428572,0.20290787497651763
mixed,mixed,classification,ModMRMR,multiplicative,max,f_classif,pearson_abs,val_fixed_k,5,,1,0.2,0.5,0.28571428571428575,0.0,0.4,0.9221428571428572,0.1720437929907348
mixed,mixed,classification,ModMRMR,multiplicative,max,f_classif,pearson_abs,val_threshold,7,0.1,1,0.2857142857142857,1.0,0.4444444444444445,0.0,0.42857142857142855,0.9357142857142857,0.19155850002425723
mixed,mixed,classification,ModMRMR_dcor,multiplicative,max,f_classif,distance_corr,val_fixed_k,5,,1,0.4,1.0,0.5714285714285715,0.0,0.2,0.9185714285714286,0.19249162398045883
mixed,mixed,classification,ModMRMR_dcor,multiplicative,max,f_classif,distance_corr,val_threshold,7,0.1,1,0.2857142857142857,1.0,0.4444444444444445,0.0,0.42857142857142855,0.927142857142857,0.21539674999075942
mixed,mixed,classification,skb_f,,,,,val_fixed_k,5,,1,0.4,1.0,0.5714285714285715,0.0,0.2,0.9135714285714286,0.13662433400168084
mixed,mixed,classification,skb_mi,,,,,val_fixed_k,2,,1,0.0,0.0,0.0,0.0,0.0,0.927142857142857,0.16300920900539495
mixed,mixed,classification,MID,difference,mean,mutual_info_classif,mutual_info_sklearn,val_fixed_k,5,,2,0.0,0.0,0.0,0.0,0.6,0.8957142857142857,0.47848133399384096
mixed,mixed,classification,MID,difference,mean,mutual_info_classif,mutual_info_sklearn,val_threshold,4,0.0,2,0.0,0.0,0.0,0.0,0.5,0.8928571428571428,0.45848783195833676
mixed,mixed,classification,MIQ,quotient,mean,mutual_info_classif,mutual_info_sklearn,val_fixed_k,2,,2,0.0,0.0,0.0,0.0,0.0,0.8807142857142858,0.46879912505391985
mixed,mixed,classification,MIQ,quotient,mean,mutual_info_classif,mutual_info_sklearn,val_threshold,6,0.1,2,0.3333333333333333,1.0,0.5,0.0,0.3333333333333333,0.9021428571428571,0.484012916975189
mixed,mixed,classification,MIFS,difference,sum,mutual_info_classif,mutual_info_sklearn,val_fixed_k,5,,2,0.0,0.0,0.0,0.0,0.6,0.8835714285714286,0.4687990430102218
mixed,mixed,classification,MIFS,difference,sum,mutual_info_classif,mutual_info_sklearn,val_threshold,2,0.0,2,0.0,0.0,0.0,0.0,0.0,0.8807142857142858,0.478195167001104
mixed,mixed,classification,FCD,difference,mean,f_classif,pearson_abs,val_fixed_k,2,,2,0.5,0.5,0.5,0.0,0.0,0.6978571428571428,0.1687934580259025
mixed,mixed,classification,FCD,difference,mean,f_classif,pearson_abs,val_threshold,6,0.05,2,0.3333333333333333,1.0,0.5,0.0,0.3333333333333333,0.895,0.1852031260204967
mixed,mixed,classification,FCQ,quotient,mean,f_classif,pearson_abs,val_fixed_k,2,,2,0.0,0.0,0.0,0.0,0.0,0.8807142857142858,0.1699488739541266
mixed,mixed,classification,FCQ,quotient,mean,f_classif,pearson_abs,val_threshold,9,0.1,2,0.2222222222222222,1.0,0.3636363636363636,0.0,0.5555555555555556,0.9035714285714286,0.20120454099378549
mixed,mixed,classification,ModMRMR,multiplicative,max,f_classif,pearson_abs,val_fixed_k,2,,2,0.0,0.0,0.0,0.0,0.0,0.8807142857142858,0.16882462403737009
mixed,mixed,classification,ModMRMR,multiplicative,max,f_classif,pearson_abs,val_threshold,9,0.0,2,0.2222222222222222,1.0,0.3636363636363636,0.0,0.5555555555555556,0.9,0.20104562601773068
mixed,mixed,classification,ModMRMR_dcor,multiplicative,max,f_classif,distance_corr,val_fixed_k,2,,2,0.0,0.0,0.0,0.0,0.0,0.8807142857142858,0.19900983397383243
mixed,mixed,classification,ModMRMR_dcor,multiplicative,max,f_classif,distance_corr,val_threshold,9,0.0,2,0.2222222222222222,1.0,0.3636363636363636,0.0,0.5555555555555556,0.9,0.21708975100773387
mixed,mixed,classification,skb_f,,,,,val_fixed_k,2,,2,0.5,0.5,0.5,0.0,0.0,0.6892857142857143,0.12573762502870522
mixed,mixed,classification,skb_mi,,,,,val_fixed_k,5,,2,0.4,1.0,0.5714285714285715,0.0,0.2,0.895,0.15587625003536232
xor,nonlinear,classification,MID,difference,mean,mutual_info_classif,mutual_info_sklearn,val_fixed_k,2,,0,0.5,0.5,0.5,0.0,0.5,0.47571597798062853,0.4080177930300124
xor,nonlinear,classification,MID,difference,mean,mutual_info_classif,mutual_info_sklearn,val_threshold,1,0.1,0,0.0,0.0,0.0,0.0,1.0,0.46780712145495085,0.4171426249668002
xor,nonlinear,classification,MIQ,quotient,mean,mutual_info_classif,mutual_info_sklearn,val_fixed_k,2,,0,0.5,0.5,0.5,0.0,0.5,0.47571597798062853,0.4205280829628464
xor,nonlinear,classification,MIQ,quotient,mean,mutual_info_classif,mutual_info_sklearn,val_threshold,8,0.0,0,0.25,1.0,0.4,0.0,0.75,0.9823008849557522,0.4146303739398718
xor,nonlinear,classification,MIFS,difference,sum,mutual_info_classif,mutual_info_sklearn,val_fixed_k,2,,0,0.5,0.5,0.5,0.0,0.5,0.47571597798062853,0.4151786250004079
xor,nonlinear,classification,MIFS,difference,sum,mutual_info_classif,mutual_info_sklearn,val_threshold,1,0.1,0,0.0,0.0,0.0,0.0,1.0,0.46780712145495085,0.4111137079598848
xor,nonlinear,classification,FCD,difference,mean,f_classif,pearson_abs,val_fixed_k,1,,0,1.0,0.5,0.6666666666666666,0.0,0.0,0.5007316563305693,0.18379754101624712
xor,nonlinear,classification,FCD,difference,mean,f_classif,pearson_abs,val_threshold,3,0.1,0,0.6666666666666666,1.0,0.8,0.0,0.3333333333333333,0.9916382133649223,0.20189420803217217
xor,nonlinear,classification,FCQ,quotient,mean,f_classif,pearson_abs,val_fixed_k,1,,0,1.0,0.5,0.6666666666666666,0.0,0.0,0.5007316563305693,0.1778921660152264
xor,nonlinear,classification,FCQ,quotient,mean,f_classif,pearson_abs,val_threshold,7,0.1,0,0.2857142857142857,1.0,0.4444444444444445,0.0,0.7142857142857143,0.9921259842519685,0.20173116601654328
xor,nonlinear,classification,ModMRMR,multiplicative,max,f_classif,pearson_abs,val_fixed_k,1,,0,1.0,0.5,0.6666666666666666,0.0,0.0,0.5007316563305693,0.18067175001488067
xor,nonlinear,classification,ModMRMR,multiplicative,max,f_classif,pearson_abs,val_threshold,8,0.0,0,0.25,1.0,0.4,0.0,0.75,0.9744268692077207,0.2033088750031311
xor,nonlinear,classification,ModMRMR_dcor,multiplicative,max,f_classif,distance_corr,val_fixed_k,1,,0,1.0,0.5,0.6666666666666666,0.0,0.0,0.5007316563305693,0.1996599160193
xor,nonlinear,classification,ModMRMR_dcor,multiplicative,max,f_classif,distance_corr,val_threshold,8,0.0,0,0.25,1.0,0.4,0.0,0.75,0.9744268692077207,0.22423503999016248
xor,nonlinear,classification,skb_f,,,,,val_fixed_k,1,,0,1.0,0.5,0.6666666666666666,0.0,0.0,0.5007316563305693,0.15158150100614876
xor,nonlinear,classification,skb_mi,,,,,val_fixed_k,2,,0,0.5,0.5,0.5,0.0,0.5,0.45209393073653403,0.17377045698231086
xor,nonlinear,classification,MID,difference,mean,mutual_info_classif,mutual_info_sklearn,val_fixed_k,5,,1,0.4,1.0,0.5714285714285715,0.0,0.6,0.9960629921259843,0.41481870799907483
xor,nonlinear,classification,MID,difference,mean,mutual_info_classif,mutual_info_sklearn,val_threshold,3,0.0,1,0.3333333333333333,0.5,0.4,0.0,0.6666666666666666,0.47028081666782806,0.40758091598399915
xor,nonlinear,classification,MIQ,quotient,mean,mutual_info_classif,mutual_info_sklearn,val_fixed_k,5,,1,0.2,0.5,0.28571428571428575,0.0,0.8,0.45258170162358025,0.42449737596325576
xor,nonlinear,classification,MIQ,quotient,mean,mutual_info_classif,mutual_info_sklearn,val_threshold,8,0.0,1,0.25,1.0,0.4,0.0,0.75,0.9700020904466589,0.426713374996325
xor,nonlinear,classification,MIFS,difference,sum,mutual_info_classif,mutual_info_sklearn,val_fixed_k,5,,1,0.4,1.0,0.5714285714285715,0.0,0.6,0.9960629921259843,0.44246712600579485
xor,nonlinear,classification,MIFS,difference,sum,mutual_info_classif,mutual_info_sklearn,val_threshold,3,0.0,1,0.3333333333333333,0.5,0.4,0.0,0.6666666666666666,0.47028081666782806,0.43175033503212035
xor,nonlinear,classification,FCD,difference,mean,f_classif,pearson_abs,val_fixed_k,2,,1,0.5,0.5,0.5,0.0,0.5,0.5076301303045083,0.18341454298933968
xor,nonlinear,classification,FCD,difference,mean,f_classif,pearson_abs,val_threshold,6,0.05,1,0.3333333333333333,1.0,0.5,0.0,0.6666666666666666,0.995575221238938,0.19082037496264093
xor,nonlinear,classification,FCQ,quotient,mean,f_classif,pearson_abs,val_fixed_k,2,,1,0.5,0.5,0.5,0.0,0.5,0.4338722040275939,0.1855165819870308
xor,nonlinear,classification,FCQ,quotient,mean,f_classif,pearson_abs,val_threshold,8,0.05,1,0.25,1.0,0.4,0.0,0.75,0.9212946832973312,0.20320291799725965
xor,nonlinear,classification,ModMRMR,multiplicative,max,f_classif,pearson_abs,val_fixed_k,2,,1,0.5,0.5,0.5,0.0,0.5,0.5076301303045083,0.1859380840032827
xor,nonlinear,classification,ModMRMR,multiplicative,max,f_classif,pearson_abs,val_threshold,8,0.0,1,0.25,1.0,0.4,0.0,0.75,0.9655773116855968,0.20241937501123175
xor,nonlinear,classification,ModMRMR_dcor,multiplicative,max,f_classif,distance_corr,val_fixed_k,2,,1,0.5,0.5,0.5,0.0,0.5,0.5076301303045083,0.2011891669826582
xor,nonlinear,classification,ModMRMR_dcor,multiplicative,max,f_classif,distance_corr,val_threshold,8,0.0,1,0.25,1.0,0.4,0.0,0.75,0.9655773116855968,0.22494004198233597
xor,nonlinear,classification,skb_f,,,,,val_fixed_k,2,,1,0.5,0.5,0.5,0.0,0.5,0.48501846561215245,0.15318104103789665
xor,nonlinear,classification,skb_mi,,,,,val_fixed_k,5,,1,0.2,0.5,0.28571428571428575,0.0,0.8,0.4245348756184238,0.17371670898864977
xor,nonlinear,classification,MID,difference,mean,mutual_info_classif,mutual_info_sklearn,val_fixed_k,5,,2,0.2,0.5,0.28571428571428575,0.0,0.8,0.4909413978119992,0.41967025102349
xor,nonlinear,classification,MID,difference,mean,mutual_info_classif,mutual_info_sklearn,val_threshold,4,0.0,2,0.0,0.0,0.0,0.0,1.0,0.4432443732144101,0.4140677070245147
xor,nonlinear,classification,MIQ,quotient,mean,mutual_info_classif,mutual_info_sklearn,val_fixed_k,5,,2,0.2,0.5,0.28571428571428575,0.0,0.8,0.4934150930248763,0.41638620902085677
xor,nonlinear,classification,MIQ,quotient,mean,mutual_info_classif,mutual_info_sklearn,val_threshold,8,0.0,2,0.25,1.0,0.4,0.0,0.75,0.9193435997491464,0.42862104199593887
xor,nonlinear,classification,MIFS,difference,sum,mutual_info_classif,mutual_info_sklearn,val_fixed_k,5,,2,0.2,0.5,0.28571428571428575,0.0,0.8,0.4909413978119992,0.4174262910091784
xor,nonlinear,classification,MIFS,difference,sum,mutual_info_classif,mutual_info_sklearn,val_threshold,4,0.0,2,0.0,0.0,0.0,0.0,1.0,0.4432443732144101,0.4139885009790305
xor,nonlinear,classification,FCD,difference,mean,f_classif,pearson_abs,val_fixed_k,1,,2,0.0,0.0,0.0,0.0,1.0,0.5174552296007247,0.18340625098790042
xor,nonlinear,classification,FCD,difference,mean,f_classif,pearson_abs,val_threshold,8,0.1,2,0.25,1.0,0.4,0.0,0.75,0.9350916312452093,0.19522950096870773
xor,nonlinear,classification,FCQ,quotient,mean,f_classif,pearson_abs,val_fixed_k,1,,2,0.0,0.0,0.0,0.0,1.0,0.5174552296007247,0.1788313329743687
xor,nonlinear,classification,FCQ,quotient,mean,f_classif,pearson_abs,val_threshold,8,0.1,2,0.25,1.0,0.4,0.0,0.75,0.8991707894920216,0.20007829202222638
xor,nonlinear,classification,ModMRMR,multiplicative,max,f_classif,pearson_abs,val_fixed_k,1,,2,0.0,0.0,0.0,0.0,1.0,0.5174552296007247,0.17817916700732894
xor,nonlinear,classification,ModMRMR,multiplicative,max,f_classif,pearson_abs,val_threshold,8,0.0,2,0.25,1.0,0.4,0.0,0.75,0.9350916312452093,0.19942029303638265
xor,nonlinear,classification,ModMRMR_dcor,multiplicative,max,f_classif,distance_corr,val_fixed_k,1,,2,0.0,0.0,0.0,0.0,1.0,0.5174552296007247,0.19811029097763821
xor,nonlinear,classification,ModMRMR_dcor,multiplicative,max,f_classif,distance_corr,val_threshold,8,0.0,2,0.25,1.0,0.4,0.0,0.75,0.9350916312452093,0.21923787600826472
xor,nonlinear,classification,skb_f,,,,,val_fixed_k,1,,2,0.0,0.0,0.0,0.0,1.0,0.5174552296007247,0.14506408403394744
xor,nonlinear,classification,skb_mi,,,,,val_fixed_k,5,,2,0.2,0.5,0.28571428571428575,0.0,0.8,0.4176364016444847,0.16870929102879018
probe_breast_cancer,mixed,classification,MID,difference,mean,mutual_info_classif,mutual_info_sklearn,val_fixed_k,5,,0,0.8,0.13333333333333333,0.2285714285714286,0.0,0.2,0.9266209112149533,7.147311791020911
probe_breast_cancer,mixed,classification,MID,difference,mean,mutual_info_classif,mutual_info_sklearn,val_threshold,6,0.05,0,0.8333333333333334,0.16666666666666666,0.2777777777777778,0.0,0.16666666666666666,0.939106308411215,5.740124124975409
probe_breast_cancer,mixed,classification,MIQ,quotient,mean,mutual_info_classif,mutual_info_sklearn,val_fixed_k,10,,0,0.7,0.23333333333333334,0.35,0.0,0.3,0.9047897196261683,7.104197751003085
probe_breast_cancer,mixed,classification,MIQ,quotient,mean,mutual_info_classif,mutual_info_sklearn,val_threshold,34,0.1,0,0.8529411764705882,0.9666666666666667,0.90625,0.0,0.14705882352941177,0.9375730140186915,5.813770501990803
probe_breast_cancer,mixed,classification,MIFS,difference,sum,mutual_info_classif,mutual_info_sklearn,val_fixed_k,2,,0,1.0,0.06666666666666667,0.125,0.0,0.0,0.9001168224299065,7.079573749972042
