spec,dependence,precision,recall,f1,redundancy_rate,noise_rate,average_precision,roc_auc,downstream_score
f|distance_corr|quotient|max,linear,0.41483360686932114,0.8571428571428571,0.4906536873490655,0.09753293135435992,0.291090873412302,0.7149846502703645,0.8448106060606061,0.9018530181747789
f|distance_corr|quotient|max,mixed,0.5303562828605398,0.7656363636363637,0.47481099974480334,0.0,0.34053404902979206,0.8024267408688529,0.7958683982683983,0.7967159356287908
f|distance_corr|quotient|max,nonlinear,0.16085497835497836,0.6568181818181819,0.24262445887445888,0.04015151515151515,0.6223106060606061,0.2834659090909091,0.4036390692640693,0.8212278704638584
f|distance_corr|quotient|mean,linear,0.41369248608534326,0.8571428571428571,0.4893877142931765,0.09731101041815328,0.2930215023072166,0.7149234257805687,0.8448019480519481,0.9019200036570775
f|distance_corr|quotient|mean,mixed,0.5322552902429063,0.7721818181818182,0.4780272246427627,0.0,0.3355686635810475,0.8086752429924231,0.8086878787878788,0.7971101608548808
f|distance_corr|quotient|mean,nonlinear,0.16560876623376625,0.6795454545454546,0.25047799422799427,0.04388798701298702,0.6134767316017316,0.28855248917748916,0.4266098484848485,0.8270475394427923
f|distance_corr|quotient|sum,linear,0.41991709480995193,0.8571428571428571,0.49719855937713076,0.10023680684394971,0.2808152086009229,0.7149234257805687,0.8448019480519481,0.9022558699107728
f|distance_corr|quotient|sum,mixed,0.5453512258255576,0.7623030303030303,0.48608017611779486,0.0,0.3186862922119604,0.808090291821724,0.8084787878787879,0.7968029807715276
f|distance_corr|quotient|sum,nonlinear,0.1637121212121212,0.6488636363636363,0.245755772005772,0.04383116883116883,0.6114691558441558,0.28774080086580084,0.42621753246753247,0.8157942717179165
f|mutual_info_sklearn|difference|max,linear,0.3870648874934589,0.8354761904761905,0.47271693572533907,0.1283652617224046,0.2719444325515754,0.6217724140938427,0.7869350649350649,0.8676490438382989
f|mutual_info_sklearn|difference|max,mixed,0.5549999104323914,0.7172727272727273,0.4918518867136814,0.0,0.32064944021695924,0.8168341056333527,0.8088012987012987,0.7923825416081729
