dataset,dependence,task,method,operator,aggregation,relevance,redundancy,stop_mode,k,score_threshold,seed,precision,recall,f1,redundancy_rate,noise_rate,downstream_score,runtime_s
linear_control_reg,linear,regression,MID,difference,mean,mutual_info_sklearn,mutual_info_sklearn,threshold,2,0.1,1,0.5,0.5,0.5,0.0,0.0,0.9783391615151668,0.0794535829918459
linear_control_reg,linear,regression,MIQ,quotient,mean,mutual_info_sklearn,mutual_info_sklearn,fixed_k,1,,1,0.0,0.0,0.0,0.0,0.0,0.5544803463074306,0.07847466701059602
linear_control_reg,linear,regression,MIQ,quotient,mean,mutual_info_sklearn,mutual_info_sklearn,fixed_k,2,,1,0.0,0.0,0.0,0.0,0.5,0.6274889696009317,0.07959937502164394
linear_control_reg,linear,regression,MIQ,quotient,mean,mutual_info_sklearn,mutual_info_sklearn,fixed_k,5,,1,0.4,1.0,0.5714285714285715,0.0,0.4,0.9794877952696526,0.08171724999556318
linear_control_reg,linear,regression,MIQ,quotient,mean,mutual_info_sklearn,mutual_info_sklearn,threshold,8,0.0,1,0.25,1.0,0.4,0.0,0.625,0.9774439185643781,0.08323558300617151
linear_control_reg,linear,regression,MIQ,quotient,mean,mutual_info_sklearn,mutual_info_sklearn,threshold,5,0.05,1,0.4,1.0,0.5714285714285715,0.0,0.4,0.9794877952696526,0.08185499999672174
linear_control_reg,linear,regression,MIQ,quotient,mean,mutual_info_sklearn,mutual_info_sklearn,threshold,5,0.1,1,0.4,1.0,0.5714285714285715,0.0,0.4,0.9794877952696526,0.0811472499917727
linear_control_reg,linear,regression,MIFS,difference,sum,mutual_info_sklearn,mutual_info_sklearn,fixed_k,1,,1,0.0,0.0,0.0,0.0,0.0,0.5544803463074306,0.07868820798466913
linear_control_reg,linear,regression,MIFS,difference,sum,mutual_info_sklearn,mutual_info_sklearn,fixed_k,2,,1,0.5,0.5,0.5,0.0,0.0,0.9783391615151668,0.07978583397925831
linear_control_reg,linear,regression,MIFS,difference,sum,mutual_info_sklearn,mutual_info_sklearn,fixed_k,5,,1,0.2,0.5,0.28571428571428575,0.0,0.6,0.9762836806033901,0.08054979098960757
linear_control_reg,linear,regression,MIFS,difference,sum,mutual_info_sklearn,mutual_info_sklearn,threshold,4,0.0,1,0.25,0.5,0.3333333333333333,0.0,0.5,0.9774318994553234,0.0802231660054531
linear_control_reg,linear,regression,MIFS,difference,sum,mutual_info_sklearn,mutual_info_sklearn,threshold,2,0.05,1,0.5,0.5,0.5,0.0,0.0,0.9783391615151668,0.07987904199399054
linear_control_reg,linear,regression,MIFS,difference,sum,mutual_info_sklearn,mutual_info_sklearn,threshold,2,0.1,1,0.5,0.5,0.5,0.0,0.0,0.9783391615151668,0.07968158400035463
linear_control_reg,linear,regression,FCD,difference,mean,f_regression,pearson_abs,fixed_k,1,,1,1.0,0.5,0.6666666666666666,0.0,0.0,0.569095381325163,0.007555165997473523
linear_control_reg,linear,regression,FCD,difference,mean,f_regression,pearson_abs,fixed_k,2,,1,0.5,0.5,0.5,0.0,0.0,0.6238013866385379,0.008061833010287955
linear_control_reg,linear,regression,FCD,difference,mean,f_regression,pearson_abs,fixed_k,5,,1,0.4,1.0,0.5714285714285715,0.0,0.4,0.9795016561909691,0.009406625002156943
linear_control_reg,linear,regression,FCD,difference,mean,f_regression,pearson_abs,threshold,8,0.0,1,0.25,1.0,0.4,0.0,0.625,0.977460187092072,0.010990125010721385
linear_control_reg,linear,regression,FCD,difference,mean,f_regression,pearson_abs,threshold,8,0.05,1,0.25,1.0,0.4,0.0,0.625,0.977460187092072,0.011351207998814061
linear_control_reg,linear,regression,FCD,difference,mean,f_regression,pearson_abs,threshold,8,0.1,1,0.25,1.0,0.4,0.0,0.625,0.977460187092072,0.011238583974773064
linear_control_reg,linear,regression,FCQ,quotient,mean,f_regression,pearson_abs,fixed_k,1,,1,1.0,0.5,0.6666666666666666,0.0,0.0,0.569095381325163,0.007618707983056083
linear_control_reg,linear,regression,FCQ,quotient,mean,f_regression,pearson_abs,fixed_k,2,,1,1.0,1.0,1.0,0.0,0.0,0.9812114599106667,0.008236833004048094
linear_control_reg,linear,regression,FCQ,quotient,mean,f_regression,pearson_abs,fixed_k,5,,1,0.4,1.0,0.5714285714285715,0.0,0.4,0.9795784751083899,0.009911125001963228
linear_control_reg,linear,regression,FCQ,quotient,mean,f_regression,pearson_abs,threshold,8,0.0,1,0.25,1.0,0.4,0.0,0.625,0.9774059629679311,0.011789875017711893
linear_control_reg,linear,regression,FCQ,quotient,mean,f_regression,pearson_abs,threshold,8,0.05,1,0.25,1.0,0.4,0.0,0.625,0.9774059629679311,0.011815874982858077
linear_control_reg,linear,regression,FCQ,quotient,mean,f_regression,pearson_abs,threshold,8,0.1,1,0.25,1.0,0.4,0.0,0.625,0.9774059629679311,0.011781500012148172
linear_control_reg,linear,regression,ModMRMR,multiplicative,max,f_regression,pearson_abs,fixed_k,1,,1,1.0,0.5,0.6666666666666666,0.0,0.0,0.569095381325163,0.007599917007610202
linear_control_reg,linear,regression,ModMRMR,multiplicative,max,f_regression,pearson_abs,fixed_k,2,,1,1.0,1.0,1.0,0.0,0.0,0.9812114599106667,0.008249666978372261
linear_control_reg,linear,regression,ModMRMR,multiplicative,max,f_regression,pearson_abs,fixed_k,5,,1,0.4,1.0,0.5714285714285715,0.0,0.4,0.9792623296354179,0.00993329199263826
linear_control_reg,linear,regression,ModMRMR,multiplicative,max,f_regression,pearson_abs,threshold,8,0.0,1,0.25,1.0,0.4,0.0,0.625,0.9778526447561289,0.011564250016817823
linear_control_reg,linear,regression,ModMRMR,multiplicative,max,f_regression,pearson_abs,threshold,8,0.05,1,0.25,1.0,0.4,0.0,0.625,0.9778526447561289,0.011539333005202934
linear_control_reg,linear,regression,ModMRMR,multiplicative,max,f_regression,pearson_abs,threshold,8,0.1,1,0.25,1.0,0.4,0.0,0.625,0.9778526447561289,0.01184774999273941
linear_control_reg,linear,regression,ModMRMR_dcor,multiplicative,max,f_regression,distance_corr,fixed_k,1,,1,1.0,0.5,0.6666666666666666,0.0,0.0,0.569095381325163,0.01565341599052772
linear_control_reg,linear,regression,ModMRMR_dcor,multiplicative,max,f_regression,distance_corr,fixed_k,2,,1,1.0,1.0,1.0,0.0,0.0,0.9812114599106667,0.01645533400005661
linear_control_reg,linear,regression,ModMRMR_dcor,multiplicative,max,f_regression,distance_corr,fixed_k,5,,1,0.4,1.0,0.5714285714285715,0.0,0.4,0.9793839900637922,0.018093999999109656
linear_control_reg,linear,regression,ModMRMR_dcor,multiplicative,max,f_regression,distance_corr,threshold,8,0.0,1,0.25,1.0,0.4,0.0,0.625,0.9776902333948407,0.0198257919983007
linear_control_reg,linear,regression,ModMRMR_dcor,multiplicative,max,f_regression,distance_corr,threshold,8,0.05,1,0.25,1.0,0.4,0.0,0.625,0.9776902333948407,0.020077082997886464
linear_control_reg,linear,regression,ModMRMR_dcor,multiplicative,max,f_regression,distance_corr,threshold,8,0.1,1,0.25,1.0,0.4,0.0,0.625,0.9776902333948407,0.019582208013162017
linear_control_reg,linear,regression,skb_f,,,,,fixed_k,1,,1,1.0,0.5,0.6666666666666666,0.0,0.0,0.569095381325163,0.0002233749837614596
linear_control_reg,linear,regression,skb_f,,,,,fixed_k,2,,1,0.5,0.5,0.5,0.0,0.0,0.6242799844665583,0.0002159169816877693
linear_control_reg,linear,regression,skb_f,,,,,fixed_k,5,,1,0.4,1.0,0.5714285714285715,0.0,0.4,0.9794507799288059,0.00020970799960196018
linear_control_reg,linear,regression,skb_mi,,,,,fixed_k,1,,1,0.0,0.0,0.0,0.0,0.0,0.5544803463074306,0.007977458997629583
linear_control_reg,linear,regression,skb_mi,,,,,fixed_k,2,,1,0.5,0.5,0.5,0.0,0.0,0.6242799844665583,0.008065000001806766
linear_control_reg,linear,regression,skb_mi,,,,,fixed_k,5,,1,0.4,1.0,0.5714285714285715,0.0,0.4,0.9799932846070333,0.007956540997838601
linear_control_reg,linear,regression,MID,difference,mean,mutual_info_sklearn,mutual_info_sklearn,fixed_k,1,,2,1.0,0.5,0.6666666666666666,0.0,0.0,0.47978926504014385,0.07773570800782181
linear_control_reg,linear,regression,MID,difference,mean,mutual_info_sklearn,mutual_info_sklearn,fixed_k,2,,2,1.0,1.0,1.0,0.0,0.0,0.9763339184702583,0.0789082910050638
linear_control_reg,linear,regression,MID,difference,mean,mutual_info_sklearn,mutual_info_sklearn,fixed_k,5,,2,0.4,1.0,0.5714285714285715,0.0,0.6,0.9762185524003429,0.0803285000147298
linear_control_reg,linear,regression,MID,difference,mean,mutual_info_sklearn,mutual_info_sklearn,threshold,4,0.0,2,0.5,1.0,0.6666666666666666,0.0,0.5,0.9766707672515064,0.07923670898890123
linear_control_reg,linear,regression,MID,difference,mean,mutual_info_sklearn,mutual_info_sklearn,threshold,2,0.05,2,1.0,1.0,1.0,0.0,0.0,0.9763339184702583,0.07911083300132304
linear_control_reg,linear,regression,MID,difference,mean,mutual_info_sklearn,mutual_info_sklearn,threshold,2,0.1,2,1.0,1.0,1.0,0.0,0.0,0.9763339184702583,0.07878237499971874
linear_control_reg,linear,regression,MIQ,quotient,mean,mutual_info_sklearn,mutual_info_sklearn,fixed_k,1,,2,1.0,0.5,0.6666666666666666,0.0,0.0,0.47978926504014385,0.07853658401290886
linear_control_reg,linear,regression,MIQ,quotient,mean,mutual_info_sklearn,mutual_info_sklearn,fixed_k,2,,2,1.0,1.0,1.0,0.0,0.0,0.9763339184702583,0.07844466698588803
linear_control_reg,linear,regression,MIQ,quotient,mean,mutual_info_sklearn,mutual_info_sklearn,fixed_k,5,,2,0.4,1.0,0.5714285714285715,0.0,0.4,0.9758155358181705,0.08028658397961408
linear_control_reg,linear,regression,MIQ,quotient,mean,mutual_info_sklearn,mutual_info_sklearn,threshold,8,0.0,2,0.25,1.0,0.4,0.0,0.625,0.9742721137181757,0.08225375000620261
linear_control_reg,linear,regression,MIQ,quotient,mean,mutual_info_sklearn,mutual_info_sklearn,threshold,6,0.05,2,0.3333333333333333,1.0,0.5,0.0,0.5,0.976096346516999,0.08125999997719191
linear_control_reg,linear,regression,MIQ,quotient,mean,mutual_info_sklearn,mutual_info_sklearn,threshold,6,0.1,2,0.3333333333333333,1.0,0.5,0.0,0.5,0.976096346516999,0.08165316699887626
linear_control_reg,linear,regression,MIFS,difference,sum,mutual_info_sklearn,mutual_info_sklearn,fixed_k,1,,2,1.0,0.5,0.6666666666666666,0.0,0.0,0.47978926504014385,0.07726358299260028
linear_control_reg,linear,regression,MIFS,difference,sum,mutual_info_sklearn,mutual_info_sklearn,fixed_k,2,,2,1.0,1.0,1.0,0.0,0.0,0.9763339184702583,0.07887500000651926
linear_control_reg,linear,regression,MIFS,difference,sum,mutual_info_sklearn,mutual_info_sklearn,fixed_k,5,,2,0.4,1.0,0.5714285714285715,0.0,0.6,0.9755543213506443,0.079335207992699
linear_control_reg,linear,regression,MIFS,difference,sum,mutual_info_sklearn,mutual_info_sklearn,threshold,4,0.0,2,0.5,1.0,0.6666666666666666,0.0,0.5,0.9766707672515064,0.08027208299608901
linear_control_reg,linear,regression,MIFS,difference,sum,mutual_info_sklearn,mutual_info_sklearn,threshold,2,0.05,2,1.0,1.0,1.0,0.0,0.0,0.9763339184702583,0.07863375000306405
linear_control_reg,linear,regression,MIFS,difference,sum,mutual_info_sklearn,mutual_info_sklearn,threshold,2,0.1,2,1.0,1.0,1.0,0.0,0.0,0.9763339184702583,0.0797958750044927
linear_control_reg,linear,regression,FCD,difference,mean,f_regression,pearson_abs,fixed_k,1,,2,1.0,0.5,0.6666666666666666,0.0,0.0,0.47978926504014385,0.007847583008697256
linear_control_reg,linear,regression,FCD,difference,mean,f_regression,pearson_abs,fixed_k,2,,2,0.5,0.5,0.5,0.0,0.0,0.5547785383814656,0.00826241701724939
linear_control_reg,linear,regression,FCD,difference,mean,f_regression,pearson_abs,fixed_k,5,,2,0.4,1.0,0.5714285714285715,0.0,0.4,0.9751318642071675,0.009425209020264447
linear_control_reg,linear,regression,FCD,difference,mean,f_regression,pearson_abs,threshold,7,0.0,2,0.2857142857142857,1.0,0.4444444444444445,0.0,0.5714285714285714,0.974760383950657,0.010989166999934241
linear_control_reg,linear,regression,FCD,difference,mean,f_regression,pearson_abs,threshold,7,0.05,2,0.2857142857142857,1.0,0.4444444444444445,0.0,0.5714285714285714,0.974760383950657,0.01110266600153409
linear_control_reg,linear,regression,FCD,difference,mean,f_regression,pearson_abs,threshold,7,0.1,2,0.2857142857142857,1.0,0.4444444444444445,0.0,0.5714285714285714,0.974760383950657,0.010964541987050325
linear_control_reg,linear,regression,FCQ,quotient,mean,f_regression,pearson_abs,fixed_k,1,,2,1.0,0.5,0.6666666666666666,0.0,0.0,0.47978926504014385,0.0076003750145900995
linear_control_reg,linear,regression,FCQ,quotient,mean,f_regression,pearson_abs,fixed_k,2,,2,1.0,1.0,1.0,0.0,0.0,0.9763339184702583,0.00823191599920392
linear_control_reg,linear,regression,FCQ,quotient,mean,f_regression,pearson_abs,fixed_k,5,,2,0.4,1.0,0.5714285714285715,0.0,0.4,0.9750307929132039,0.010129791015060619
linear_control_reg,linear,regression,FCQ,quotient,mean,f_regression,pearson_abs,threshold,8,0.0,2,0.25,1.0,0.4,0.0,0.625,0.9739477075012377,0.011468582990346476
linear_control_reg,linear,regression,FCQ,quotient,mean,f_regression,pearson_abs,threshold,7,0.05,2,0.2857142857142857,1.0,0.4444444444444445,0.0,0.5714285714285714,0.9747520528258198,0.01162883298820816
linear_control_reg,linear,regression,FCQ,quotient,mean,f_regression,pearson_abs,threshold,7,0.1,2,0.2857142857142857,1.0,0.4444444444444445,0.0,0.5714285714285714,0.9747520528258198,0.01182508299825713
linear_control_reg,linear,regression,ModMRMR,multiplicative,max,f_regression,pearson_abs,fixed_k,1,,2,1.0,0.5,0.6666666666666666,0.0,0.0,0.47978926504014385,0.0075345409859437495
linear_control_reg,linear,regression,ModMRMR,multiplicative,max,f_regression,pearson_abs,fixed_k,2,,2,1.0,1.0,1.0,0.0,0.0,0.9763339184702583,0.008196665992727503
linear_control_reg,linear,regression,ModMRMR,multiplicative,max,f_regression,pearson_abs,fixed_k,5,,2,0.4,1.0,0.5714285714285715,0.0,0.4,0.9751547761228843,0.009903500002110377
linear_control_reg,linear,regression,ModMRMR,multiplicative,max,f_regression,pearson_abs,threshold,8,0.0,2,0.25,1.0,0.4,0.0,0.625,0.9741306065037643,0.011559833015780896
linear_control_reg,linear,regression,ModMRMR,multiplicative,max,f_regression,pearson_abs,threshold,7,0.05,2,0.2857142857142857,1.0,0.4444444444444445,0.0,0.5714285714285714,0.9751004747990334,0.011557874997379258
linear_control_reg,linear,regression,ModMRMR,multiplicative,max,f_regression,pearson_abs,threshold,7,0.1,2,0.2857142857142857,1.0,0.4444444444444445,0.0,0.5714285714285714,0.9751004747990334,0.011870416987221688
linear_control_reg,linear,regression,ModMRMR_dcor,multiplicative,max,f_regression,distance_corr,fixed_k,1,,2,1.0,0.5,0.6666666666666666,0.0,0.0,0.47978926504014385,0.015875540993874893
linear_control_reg,linear,regression,ModMRMR_dcor,multiplicative,max,f_regression,distance_corr,fixed_k,2,,2,1.0,1.0,1.0,0.0,0.0,0.9763339184702583,0.01642516697756946
linear_control_reg,linear,regression,ModMRMR_dcor,multiplicative,max,f_regression,distance_corr,fixed_k,5,,2,0.4,1.0,0.5714285714285715,0.0,0.4,0.9751156445109068,0.01773604200570844
linear_control_reg,linear,regression,ModMRMR_dcor,multiplicative,max,f_regression,distance_corr,threshold,8,0.0,2,0.25,1.0,0.4,0.0,0.625,0.9742127470541198,0.019997832976514474
linear_control_reg,linear,regression,ModMRMR_dcor,multiplicative,max,f_regression,distance_corr,threshold,7,0.05,2,0.2857142857142857,1.0,0.4444444444444445,0.0,0.5714285714285714,0.9752981984413311,0.019908416987163946
linear_control_reg,linear,regression,ModMRMR_dcor,multiplicative,max,f_regression,distance_corr,threshold,7,0.1,2,0.2857142857142857,1.0,0.4444444444444445,0.0,0.5714285714285714,0.9752981984413311,0.020172666991129518
linear_control_reg,linear,regression,skb_f,,,,,fixed_k,1,,2,1.0,0.5,0.6666666666666666,0.0,0.0,0.47978926504014385,0.00023824998061172664
linear_control_reg,linear,regression,skb_f,,,,,fixed_k,2,,2,0.5,0.5,0.5,0.0,0.0,0.5575539021810125,0.00021200001356191933
linear_control_reg,linear,regression,skb_f,,,,,fixed_k,5,,2,0.4,1.0,0.5714285714285715,0.0,0.4,0.9753225675256438,0.00020795900491066277
linear_control_reg,linear,regression,skb_mi,,,,,fixed_k,1,,2,1.0,0.5,0.6666666666666666,0.0,0.0,0.47978926504014385,0.007959999988088384
linear_control_reg,linear,regression,skb_mi,,,,,fixed_k,2,,2,0.5,0.5,0.5,0.0,0.0,0.5575539021810125,0.007864166022045538
linear_control_reg,linear,regression,skb_mi,,,,,fixed_k,5,,2,0.4,1.0,0.5714285714285715,0.0,0.4,0.9761250100601644,0.007892250025179237
mixed,mixed,classification,MID,difference,mean,mutual_info_classif,mutual_info_sklearn,fixed_k,1,,0,0.0,0.0,0.0,0.0,0.0,0.6814285714285715,0.09577800001716241
mixed,mixed,classification,MID,difference,mean,mutual_info_classif,mutual_info_sklearn,fixed_k,2,,0,0.5,0.5,0.5,0.0,0.0,0.945,0.09656691699638031
mixed,mixed,classification,MID,difference,mean,mutual_info_classif,mutual_info_sklearn,fixed_k,5,,0,0.2,0.5,0.28571428571428575,0.0,0.6,0.9242857142857144,0.09805316597339697
mixed,mixed,classification,MID,difference,mean,mutual_info_classif,mutual_info_sklearn,threshold,5,0.0,0,0.2,0.5,0.28571428571428575,0.0,0.6,0.9242857142857144,0.12118874999578111
mixed,mixed,classification,MID,difference,mean,mutual_info_classif,mutual_info_sklearn,threshold,2,0.05,0,0.5,0.5,0.5,0.0,0.0,0.945,0.09640700000454672
mixed,mixed,classification,MID,difference,mean,mutual_info_classif,mutual_info_sklearn,threshold,2,0.1,0,0.5,0.5,0.5,0.0,0.0,0.945,0.09703904201160185
mixed,mixed,classification,MIQ,quotient,mean,mutual_info_classif,mutual_info_sklearn,fixed_k,1,,0,0.0,0.0,0.0,0.0,0.0,0.6814285714285715,0.09638974998961203
mixed,mixed,classification,MIQ,quotient,mean,mutual_info_classif,mutual_info_sklearn,fixed_k,2,,0,0.5,0.5,0.5,0.0,0.0,0.945,0.09571275001508184
mixed,mixed,classification,MIQ,quotient,mean,mutual_info_classif,mutual_info_sklearn,fixed_k,5,,0,0.2,0.5,0.28571428571428575,0.0,0.6,0.9242857142857144,0.09741033299360424
mixed,mixed,classification,MIQ,quotient,mean,mutual_info_classif,mutual_info_sklearn,threshold,9,0.0,0,0.2222222222222222,1.0,0.3636363636363636,0.0,0.5555555555555556,0.9392857142857143,0.10081133301719092
mixed,mixed,classification,MIQ,quotient,mean,mutual_info_classif,mutual_info_sklearn,threshold,8,0.05,0,0.25,1.0,0.4,0.0,0.5,0.9342857142857143,0.10052812498179264
mixed,mixed,classification,MIQ,quotient,mean,mutual_info_classif,mutual_info_sklearn,threshold,8,0.1,0,0.25,1.0,0.4,0.0,0.5,0.9342857142857143,0.10000079200835899
mixed,mixed,classification,MIFS,difference,sum,mutual_info_classif,mutual_info_sklearn,fixed_k,1,,0,0.0,0.0,0.0,0.0,0.0,0.6814285714285715,0.09533325000666082
mixed,mixed,classification,MIFS,difference,sum,mutual_info_classif,mutual_info_sklearn,fixed_k,2,,0,0.5,0.5,0.5,0.0,0.0,0.945,0.09690254100132734
mixed,mixed,classification,MIFS,difference,sum,mutual_info_classif,mutual_info_sklearn,fixed_k,5,,0,0.2,0.5,0.28571428571428575,0.0,0.6,0.9378571428571428,0.09747554201749153
mixed,mixed,classification,MIFS,difference,sum,mutual_info_classif,mutual_info_sklearn,threshold,4,0.0,0,0.25,0.5,0.3333333333333333,0.0,0.5,0.945,0.09761733299819753
mixed,mixed,classification,MIFS,difference,sum,mutual_info_classif,mutual_info_sklearn,threshold,2,0.05,0,0.5,0.5,0.5,0.0,0.0,0.945,0.09682662499835715
mixed,mixed,classification,MIFS,difference,sum,mutual_info_classif,mutual_info_sklearn,threshold,2,0.1,0,0.5,0.5,0.5,0.0,0.0,0.945,0.09677208299399354
mixed,mixed,classification,FCD,difference,mean,f_classif,pearson_abs,fixed_k,1,,0,0.0,0.0,0.0,0.0,0.0,0.6471428571428571,0.009605125000234693
mixed,mixed,classification,FCD,difference,mean,f_classif,pearson_abs,fixed_k,2,,0,0.5,0.5,0.5,0.0,0.0,0.6807142857142857,0.010026208008639514
mixed,mixed,classification,FCD,difference,mean,f_classif,pearson_abs,fixed_k,5,,0,0.2,0.5,0.28571428571428575,0.0,0.4,0.94,0.011466833006124943
mixed,mixed,classification,FCD,difference,mean,f_classif,pearson_abs,threshold,8,0.0,0,0.25,1.0,0.4,0.0,0.5,0.9242857142857144,0.013316999975359067
mixed,mixed,classification,FCD,difference,mean,f_classif,pearson_abs,threshold,8,0.05,0,0.25,1.0,0.4,0.0,0.5,0.9242857142857144,0.013348249980481341
mixed,mixed,classification,FCD,difference,mean,f_classif,pearson_abs,threshold,8,0.1,0,0.25,1.0,0.4,0.0,0.5,0.9242857142857144,0.013596625009085983
mixed,mixed,classification,FCQ,quotient,mean,f_classif,pearson_abs,fixed_k,1,,0,0.0,0.0,0.0,0.0,0.0,0.6471428571428571,0.009501458000158891
mixed,mixed,classification,FCQ,quotient,mean,f_classif,pearson_abs,fixed_k,2,,0,0.0,0.0,0.0,0.0,0.0,0.9442857142857143,0.010102000000188127
mixed,mixed,classification,FCQ,quotient,mean,f_classif,pearson_abs,fixed_k,5,,0,0.2,0.5,0.28571428571428575,0.0,0.4,0.9414285714285714,0.011789375013904646
mixed,mixed,classification,FCQ,quotient,mean,f_classif,pearson_abs,threshold,9,0.0,0,0.2222222222222222,1.0,0.3636363636363636,0.0,0.5555555555555556,0.9378571428571428,0.013565959001425654
mixed,mixed,classification,FCQ,quotient,mean,f_classif,pearson_abs,threshold,9,0.05,0,0.2222222222222222,1.0,0.3636363636363636,0.0,0.5555555555555556,0.9378571428571428,0.014363624999532476
mixed,mixed,classification,FCQ,quotient,mean,f_classif,pearson_abs,threshold,9,0.1,0,0.2222222222222222,1.0,0.3636363636363636,0.0,0.5555555555555556,0.9378571428571428,0.014290666993474588
mixed,mixed,classification,ModMRMR,multiplicative,max,f_classif,pearson_abs,fixed_k,1,,0,0.0,0.0,0.0,0.0,0.0,0.6471428571428571,0.0094939999980852
mixed,mixed,classification,ModMRMR,multiplicative,max,f_classif,pearson_abs,fixed_k,2,,0,0.0,0.0,0.0,0.0,0.0,0.9442857142857143,0.0170289590023458
mixed,mixed,classification,ModMRMR,multiplicative,max,f_classif,pearson_abs,fixed_k,5,,0,0.0,0.0,0.0,0.0,0.6,0.9378571428571428,0.012023249990306795
mixed,mixed,classification,ModMRMR,multiplicative,max,f_classif,pearson_abs,threshold,9,0.0,0,0.2222222222222222,1.0,0.3636363636363636,0.0,0.5555555555555556,0.9328571428571428,0.014200167002854869
mixed,mixed,classification,ModMRMR,multiplicative,max,f_classif,pearson_abs,threshold,8,0.05,0,0.25,1.0,0.4,0.0,0.5,0.9342857142857143,0.014074999984586611
mixed,mixed,classification,ModMRMR,multiplicative,max,f_classif,pearson_abs,threshold,8,0.1,0,0.25,1.0,0.4,0.0,0.5,0.9342857142857143,0.013999749993672594
mixed,mixed,classification,ModMRMR_dcor,multiplicative,max,f_classif,distance_corr,fixed_k,1,,0,0.0,0.0,0.0,0.0,0.0,0.6471428571428571,0.019781207985943183
mixed,mixed,classification,ModMRMR_dcor,multiplicative,max,f_classif,distance_corr,fixed_k,2,,0,0.0,0.0,0.0,0.0,0.0,0.9442857142857143,0.020624291006242856
mixed,mixed,classification,ModMRMR_dcor,multiplicative,max,f_classif,distance_corr,fixed_k,5,,0,0.0,0.0,0.0,0.0,0.6,0.9378571428571428,0.022379583009751514
mixed,mixed,classification,ModMRMR_dcor,multiplicative,max,f_classif,distance_corr,threshold,9,0.0,0,0.2222222222222222,1.0,0.3636363636363636,0.0,0.5555555555555556,0.9428571428571428,0.02471362499636598
mixed,mixed,classification,ModMRMR_dcor,multiplicative,max,f_classif,distance_corr,threshold,8,0.05,0,0.25,1.0,0.4,0.0,0.5,0.9342857142857143,0.024365499994019046
mixed,mixed,classification,ModMRMR_dcor,multiplicative,max,f_classif,distance_corr,threshold,8,0.1,0,0.25,1.0,0.4,0.0,0.5,0.9342857142857143,0.024874041992006823
mixed,mixed,classification,skb_f,,,,,fixed_k,1,,0,0.0,0.0,0.0,0.0,0.0,0.6471428571428571,0.00021312499302439392
mixed,mixed,classification,skb_f,,,,,fixed_k,2,,0,0.5,0.5,0.5,0.0,0.0,0.6635714285714285,0.00020304200006648898
mixed,mixed,classification,skb_f,,,,,fixed_k,5,,0,0.2,0.5,0.28571428571428575,0.0,0.4,0.9414285714285714,0.00021829199977219105
mixed,mixed,classification,skb_mi,,,,,fixed_k,1,,0,0.0,0.0,0.0,0.0,0.0,0.6814285714285715,0.007483790977858007
mixed,mixed,classification,skb_mi,,,,,fixed_k,2,,0,0.0,0.0,0.0,0.0,0.0,0.9442857142857143,0.007456499995896593
mixed,mixed,classification,skb_mi,,,,,fixed_k,5,,0,0.4,1.0,0.5714285714285715,0.0,0.2,0.9364285714285714,0.0075207500194665045
mixed,mixed,classification,MID,difference,mean,mutual_info_classif,mutual_info_sklearn,fixed_k,1,,1,0.0,0.0,0.0,0.0,0.0,0.6078571428571429,0.09548733299016021
mixed,mixed,classification,MID,difference,mean,mutual_info_classif,mutual_info_sklearn,fixed_k,2,,1,0.5,0.5,0.5,0.0,0.0,0.91,0.0960970830055885
mixed,mixed,classification,MID,difference,mean,mutual_info_classif,mutual_info_sklearn,fixed_k,5,,1,0.2,0.5,0.28571428571428575,0.0,0.6,0.9171428571428571,0.09813724999548867
mixed,mixed,classification,MID,difference,mean,mutual_info_classif,mutual_info_sklearn,threshold,5,0.0,1,0.2,0.5,0.28571428571428575,0.0,0.6,0.9171428571428571,0.09756174997892231
mixed,mixed,classification,MID,difference,mean,mutual_info_classif,mutual_info_sklearn,threshold,2,0.05,1,0.5,0.5,0.5,0.0,0.0,0.91,0.09646574998623691
mixed,mixed,classification,MID,difference,mean,mutual_info_classif,mutual_info_sklearn,threshold,2,0.1,1,0.5,0.5,0.5,0.0,0.0,0.91,0.09898908299510367
mixed,mixed,classification,MIQ,quotient,mean,mutual_info_classif,mutual_info_sklearn,fixed_k,1,,1,0.0,0.0,0.0,0.0,0.0,0.6078571428571429,0.09618362502078526
mixed,mixed,classification,MIQ,quotient,mean,mutual_info_classif,mutual_info_sklearn,fixed_k,2,,1,0.5,0.5,0.5,0.0,0.0,0.91,0.09609266699408181
mixed,mixed,classification,MIQ,quotient,mean,mutual_info_classif,mutual_info_sklearn,fixed_k,5,,1,0.2,0.5,0.28571428571428575,0.0,0.6,0.9171428571428571,0.0986654160078615
mixed,mixed,classification,MIQ,quotient,mean,mutual_info_classif,mutual_info_sklearn,threshold,9,0.0,1,0.2222222222222222,1.0,0.3636363636363636,0.0,0.5555555555555556,0.9307142857142856,0.10019279198604636
mixed,mixed,classification,MIQ,quotient,mean,mutual_info_classif,mutual_info_sklearn,threshold,8,0.05,1,0.25,1.0,0.4,0.0,0.5,0.9221428571428572,0.1011162500071805
mixed,mixed,classification,MIQ,quotient,mean,mutual_info_classif,mutual_info_sklearn,threshold,8,0.1,1,0.25,1.0,0.4,0.0,0.5,0.9221428571428572,0.11392437500762753
mixed,mixed,classification,MIFS,difference,sum,mutual_info_classif,mutual_info_sklearn,fixed_k,1,,1,0.0,0.0,0.0,0.0,0.0,0.6078571428571429,0.09574520800379105
